transaction_id,customer_id,transaction_amount,transaction_date,transaction_count,region,transaction_status
TXN_0000411,CUST_00258,2358.91,2024-03-15,5,East,Success
TXN_0000412,CUST_00497,1643.44,2024-12-05,3,West,Fail
TXN_0000413,CUST_00896,624.19,2024-07-10,8,East,Success
TXN_0000414,CUST_00160,1147.9,2024-11-20,6,South,Success
TXN_0000415,CUST_00852,3019.87,2024-08-01,8,North,Success
TXN_0000416,CUST_00690,3517.22,2024-11-10,6,South,Success
TXN_0000417,CUST_00380,2179.87,2024-11-13,6,North,Success
TXN_0000418,CUST_00957,5571.76,2024-05-23,8,North,Success
TXN_0000419,CUST_00691,3034.85,2024-08-03,4,West,Success
TXN_0000420,CUST_01192,1214.44,2024-12-26,4,South,Success
TXN_0000421,CUST_01067,1764.46,2024-11-19,7,East,Success
TXN_0000422,CUST_00285,718.89,2024-01-15,4,North,Success
TXN_0000423,CUST_00397,2025.33,2024-08-04,7,South,Success
TXN_0000424,CUST_00012,5375.9,2024-02-04,5,West,Success
TXN_0000425,CUST_00499,3820.86,2024-07-01,7,East,Success
TXN_0000426,CUST_00754,6779.15,2024-09-26,6,East,Success
TXN_0000427,CUST_00035,1733.14,2024-12-23,8,East,Success
TXN_0000428,CUST_00727,6482.62,2024-04-09,6,South,Success
TXN_0000429,CUST_00849,1891.94,2024-01-07,5,South,Success
TXN_0000430,CUST_00090,7167.18,2024-01-30,8,East,Success
TXN_0000431,CUST_00776,2170.07,2024-10-31,4,West,Success
TXN_0000432,CUST_00605,3888.52,2024-05-23,3,East,Fail
TXN_0000433,CUST_00970,7187.44,2024-04-20,5,East,Success
TXN_0000434,CUST_01022,1891.75,2024-08-19,7,West,Fail
TXN_0000435,CUST_00418,2629.93,2024-06-27,6,West,Success
TXN_0000436,CUST_00115,6192.48,2024-03-12,3,West,Success
TXN_0000437,CUST_00617,1985.44,2024-07-28,2,East,Success
TXN_0000438,CUST_00826,767.61,2024-08-07,4,West,Success
TXN_0000439,CUST_01099,12263.78,2024-03-20,9,South,Success
TXN_0000440,CUST_00413,1516.54,2024-03-23,8,West,Success
TXN_0000441,CUST_00729,2507.41,2024-02-11,4,East,Fail
TXN_0000442,CUST_01021,5568.08,2024-09-29,5,North,Success
TXN_0000443,CUST_00761,1357.24,2024-07-09,4,North,Success
TXN_0000444,CUST_00676,986.05,2024-06-21,1,South,Success
TXN_0000445,CUST_00457,2705.36,2024-01-07,5,North,Success
TXN_0000446,CUST_00920,526.13,2024-06-03,6,North,Success
TXN_0000447,CUST_00192,1754.04,2024-01-10,6,North,Fail
TXN_0000448,CUST_00739,2686.6,2024-02-03,4,South,Success
TXN_0000449,CUST_01123,1779.41,2024-02-05,3,North,Success
TXN_0000450,CUST_00978,642.42,2024-01-06,5,East,Success
TXN_0000451,CUST_01009,7905.72,2024-08-02,8,North,Success
TXN_0000452,CUST_00096,2399.06,2024-05-13,1,West,Success
TXN_0000453,CUST_00663,6939.06,2024-10-11,9,North,Success
TXN_0000454,CUST_00037,1793.58,2024-05-05,4,North,Success
TXN_0000455,CUST_00279,1092.24,2024-12-02,7,East,Success
TXN_0000456,CUST_00217,2738.99,2024-06-22,3,South,Fail
TXN_0000457,CUST_00867,1858.21,2024-05-31,2,South,Success
TXN_0000458,CUST_00873,860.74,2024-11-26,5,North,Success
TXN_0000459,CUST_00062,7156.87,2024-01-26,6,East,Success
TXN_0000460,CUST_00596,1342.36,2024-04-24,1,North,Success
TXN_0000461,CUST_00729,506.63,2024-10-10,5,South,Success
TXN_0000462,CUST_00397,6390.28,2024-03-15,5,South,Success
TXN_0000463,CUST_00699,1475.22,2024-06-14,3,West,Success
TXN_0000464,CUST_01043,1357.96,2024-07-07,5,West,Success
TXN_0000465,CUST_00177,537.91,2024-03-18,4,East,Success
TXN_0000466,CUST_00396,8890.63,2024-03-30,3,East,Success
TXN_0000467,CUST_00445,787.15,2024-06-24,4,South,Success
TXN_0000468,CUST_00076,2314.06,2024-01-21,5,South,Success
TXN_0000469,CUST_00265,4582.94,2024-02-23,8,South,Success
TXN_0000470,CUST_00455,3094.48,2024-07-02,6,North,Success
TXN_0000471,CUST_00718,2105.43,2024-12-24,8,West,Success
TXN_0000472,CUST_00735,566.04,2024-08-09,5,West,Success
TXN_0000473,CUST_00851,1155.42,2024-11-10,5,South,Success
TXN_0000474,CUST_00144,2566.35,2024-11-23,7,South,Success
TXN_0000475,CUST_00885,1176.45,2024-06-27,5,West,Success
TXN_0000476,CUST_01093,2598.49,2024-10-02,7,East,Success
TXN_0000477,CUST_01123,3810.04,2024-04-21,3,South,Success
TXN_0000478,CUST_00396,4769.53,2024-08-11,6,South,Success
TXN_0000479,CUST_01049,828.04,2024-08-01,4,East,Success
TXN_0000480,CUST_00948,12801.49,2024-02-28,3,South,Success
TXN_0000481,CUST_00891,4080.54,2024-11-22,4,West,Success
TXN_0000482,CUST_01175,2205.32,2024-04-18,5,West,Success
TXN_0000483,CUST_01168,5279.72,2024-06-05,2,East,Success
TXN_0000484,CUST_00569,14651.91,2024-07-09,6,West,Fail
TXN_0000485,CUST_01063,698.56,2024-07-18,7,East,Success
TXN_0000486,CUST_00109,1844.18,2024-11-07,2,East,Success
TXN_0000487,CUST_01066,329.39,2024-07-14,3,West,Success
TXN_0000488,CUST_00935,2576.33,2024-02-04,3,East,Success
TXN_0000489,CUST_00398,2958.14,2024-09-02,6,West,Success
TXN_0000490,CUST_00634,2140.23,2024-08-24,5,East,Success
TXN_0000491,CUST_01157,1308.16,2024-04-13,5,East,Success
TXN_0000492,CUST_01187,428.54,2024-01-07,6,East,Fail
TXN_0000493,CUST_00733,2977.46,2024-10-09,7,West,Success
TXN_0000494,CUST_00235,7075.18,2024-01-01,6,South,Fail
TXN_0000495,CUST_00658,1376.34,2024-08-06,5,North,Success
TXN_0000496,CUST_00751,3140.22,2024-08-17,3,South,Success
TXN_0000497,CUST_00588,629.85,2024-06-20,7,East,Success
TXN_0000498,CUST_01033,3183.61,2024-03-27,3,West,Success
TXN_0000499,CUST_01098,1612.1,2024-02-10,5,East,Success
TXN_0000500,CUST_00954,1199.99,2024-05-02,5,South,Success
TXN_0000501,CUST_00492,1201.96,2024-11-26,10,North,Success
TXN_0000502,CUST_00913,1611.81,2024-10-24,4,South,Success
TXN_0000503,CUST_01198,2998.74,2024-06-26,5,West,Success
TXN_0000504,CUST_01192,772.99,2024-03-03,7,West,Success
TXN_0000505,CUST_00170,1607.29,2024-06-13,2,South,Success
TXN_0000506,CUST_00946,2136.28,2024-07-05,7,South,Success
TXN_0000507,CUST_00795,916.69,2024-07-27,6,North,Fail
TXN_0000508,CUST_00634,9295.93,2024-08-14,7,East,Success
TXN_0000509,CUST_00029,1115.66,2024-02-17,5,West,Success
TXN_0000510,CUST_01189,1292.65,2024-08-11,4,West,Success
TXN_0000511,CUST_00339,1009.64,2024-01-03,5,North,Success
TXN_0000512,CUST_00500,9309.44,2024-06-23,7,West,Success
TXN_0000513,CUST_00511,3436.9,2024-04-08,4,West,Fail
TXN_0000514,CUST_00217,1043.91,2024-04-25,4,South,Success
TXN_0000515,CUST_01156,5350.71,2024-09-26,7,South,Success
TXN_0000516,CUST_01094,2592.97,2024-09-09,5,North,Success
TXN_0000517,CUST_00445,2712.98,2024-11-12,2,West,Success
TXN_0000518,CUST_00876,1676.42,2024-04-04,6,North,Success
TXN_0000519,CUST_00167,1212.53,2024-09-29,2,East,Success
TXN_0000520,CUST_00091,2893.47,2024-01-24,5,East,Success
TXN_0000521,CUST_00714,1427.86,2024-04-25,6,North,Success
TXN_0000522,CUST_00039,9446.55,2024-05-30,7,West,Fail
TXN_0000523,CUST_01150,799.96,2024-12-03,2,East,Success
TXN_0000524,CUST_00173,7547.15,2024-02-19,5,West,Success
TXN_0000525,CUST_00653,2020.19,2024-07-24,5,South,Success
TXN_0000526,CUST_00754,2805.31,2024-11-30,6,North,Success
TXN_0000527,CUST_01082,4300.67,2024-03-19,4,East,Success
TXN_0000528,CUST_00476,1333.82,2024-03-10,3,West,Success
TXN_0000529,CUST_00456,4408.98,2024-01-27,6,South,Success
TXN_0000530,CUST_00829,253.15,2024-09-27,8,North,Success
TXN_0000531,CUST_00895,1241.42,2024-02-19,4,East,Success
TXN_0000532,CUST_01025,1054.42,2024-10-18,6,South,Success
TXN_0000533,CUST_00387,810.13,2024-09-03,4,North,Fail
TXN_0000534,CUST_00348,1859.45,2024-09-20,2,East,Success
TXN_0000535,CUST_00190,3006.7,2024-03-19,12,West,Success
TXN_0000536,CUST_00505,3874.33,2024-07-08,5,South,Success
TXN_0000537,CUST_00824,2677.67,2024-02-16,7,South,Success
TXN_0000538,CUST_00929,1296.53,2024-12-26,4,West,Success
TXN_0000539,CUST_00934,2966.72,2024-12-19,5,South,Success
TXN_0000540,CUST_01141,2439.21,2024-12-17,9,South,Success
TXN_0000541,CUST_00134,4669.68,2024-07-07,6,North,Success
TXN_0000542,CUST_00058,4111.53,2024-09-12,3,West,Success
TXN_0000543,CUST_00685,2262.85,2024-08-09,8,South,Success
TXN_0000544,CUST_00672,1077.28,2024-08-28,5,West,Success
TXN_0000545,CUST_00173,1309.81,2024-09-25,2,North,Success
TXN_0000546,CUST_00815,1422.5,2024-01-01,11,North,Success
TXN_0000547,CUST_01173,1716.06,2024-02-03,6,West,Success
TXN_0000548,CUST_00080,2736.51,2024-03-19,3,West,Success
TXN_0000549,CUST_00886,3913.31,2024-08-23,4,East,Success
TXN_0000550,CUST_00203,2119.86,2024-11-29,3,North,Success
TXN_0000551,CUST_00764,2237.02,2024-12-14,3,South,Success
TXN_0000552,CUST_00047,2476.61,2024-04-07,3,North,Success
TXN_0000553,CUST_01167,1461.58,2024-03-22,6,North,Success
TXN_0000554,CUST_00656,1053.3,2024-07-10,6,East,Success
TXN_0000555,CUST_00471,542.21,2024-09-09,8,West,Success
TXN_0000556,CUST_00971,1266.33,2024-02-07,6,North,Success
TXN_0000557,CUST_01036,3224.45,2024-01-14,5,East,Fail
TXN_0000558,CUST_00736,1258.49,2024-12-12,6,West,Success
TXN_0000559,CUST_00784,1825.77,2024-11-05,4,North,Success
TXN_0000560,CUST_00968,3207.17,2024-07-27,5,East,Success
TXN_0000561,CUST_00358,3349.45,2024-12-22,5,North,Success
TXN_0000562,CUST_00972,931.11,2024-03-29,7,South,Success
TXN_0000563,CUST_00668,4903.22,2024-02-25,3,West,Success
TXN_0000564,CUST_00373,5441.88,2024-04-03,5,West,Success
TXN_0000565,CUST_01032,894.37,2024-04-02,5,North,Success
TXN_0000566,CUST_01146,1142.45,2024-12-05,5,East,Success
TXN_0000567,CUST_00676,5726.57,2024-03-25,6,East,Success
TXN_0000568,CUST_00090,1963.57,2024-09-01,3,South,Success
TXN_0000569,CUST_00698,373.97,2024-01-22,7,South,Success
TXN_0000570,CUST_00540,720.72,2024-10-17,4,East,Success
TXN_0000571,CUST_00732,1808.95,2024-09-28,4,West,Success
TXN_0000572,CUST_00869,870.93,2024-11-01,2,South,Success
TXN_0000573,CUST_00041,1586.46,2024-05-01,4,North,Success
TXN_0000574,CUST_00740,2266.33,2024-05-07,4,North,Success
TXN_0000575,CUST_00502,7113.88,2024-04-22,4,West,Success
TXN_0000576,CUST_00959,1750.47,2024-09-29,6,West,Success
TXN_0000577,CUST_01169,5208.43,2024-12-01,6,South,Success
TXN_0000578,CUST_00929,6925.8,2024-05-09,10,North,Success
TXN_0000579,CUST_00461,6956.61,2024-05-11,7,West,Success
TXN_0000580,CUST_00732,2773.33,2024-03-25,4,North,Success
TXN_0000581,CUST_00752,459.15,2024-12-15,7,South,Success
TXN_0000582,CUST_00925,3192.82,2024-03-21,5,West,Success
TXN_0000583,CUST_00909,5108.8,2024-11-20,4,East,Success
TXN_0000584,CUST_00390,2069.67,2024-03-09,5,North,Success
TXN_0000585,CUST_00883,8916.57,2024-05-27,11,West,Success
TXN_0000586,CUST_00256,4393.44,2024-01-16,4,South,Success
TXN_0000587,CUST_00709,3479.41,2024-11-02,5,East,Success
TXN_0000588,CUST_00450,5266.41,2024-04-14,4,West,Success
TXN_0000589,CUST_00010,2883.31,2024-06-13,8,North,Success
TXN_0000590,CUST_00824,300.59,2024-07-19,5,North,Success
TXN_0000591,CUST_00798,1481.32,2024-07-15,6,South,Success
TXN_0000592,CUST_00877,5754.48,2024-07-03,5,North,Success
TXN_0000593,CUST_01029,1157.39,2024-11-17,4,East,Success
TXN_0000594,CUST_01143,1846.82,2024-09-21,2,South,Success
TXN_0000595,CUST_01016,957.31,2024-12-28,5,South,Success
TXN_0000596,CUST_00374,9201.65,2024-04-09,2,West,Success
TXN_0000597,CUST_01089,8477.7,2024-12-07,4,South,Success
TXN_0000598,CUST_00146,1088.88,2024-11-15,9,West,Success
TXN_0000599,CUST_00224,2484.53,2024-08-01,4,South,Success
TXN_0000600,CUST_00177,1281.27,2024-10-04,7,West,Success
TXN_0000601,CUST_00853,3611.78,2024-06-10,6,West,Success
TXN_0000602,CUST_00063,3320.09,2024-06-05,8,West,Success
TXN_0000603,CUST_00827,4227.49,2024-09-07,4,East,Fail
TXN_0000604,CUST_00795,2879.97,2024-04-06,4,West,Success
TXN_0000605,CUST_00689,23117.03,2024-01-18,10,East,Success
TXN_0000606,CUST_00105,970.35,2024-11-22,4,West,Success
TXN_0000607,CUST_01123,562.01,2024-04-06,6,West,Success
TXN_0000608,CUST_00511,1612.48,2024-01-01,6,East,Success
TXN_0000609,CUST_00385,629.93,2024-08-03,11,East,Success
TXN_0000610,CUST_00405,669.16,2024-05-11,6,East,Success
TXN_0000611,CUST_00823,991.23,2024-09-16,9,East,Success
TXN_0000612,CUST_00518,1056.01,2024-05-04,11,West,Success
TXN_0000613,CUST_00476,1028.96,2024-03-22,3,West,Success
TXN_0000614,CUST_00709,3342.84,2024-10-09,2,South,Success
TXN_0000615,CUST_00771,1472.99,2024-06-19,8,South,Success
TXN_0000616,CUST_01047,1912.92,2024-02-28,3,West,Success
TXN_0000617,CUST_00997,4516.02,2024-02-01,3,South,Success
TXN_0000618,CUST_00677,1196.24,2024-06-09,4,East,Success
TXN_0000619,CUST_00714,1787.12,2024-10-10,4,South,Success
TXN_0000620,CUST_00083,2959.0,2024-04-15,5,East,Success
TXN_0000621,CUST_01169,467.19,2024-04-14,3,West,Success
TXN_0000622,CUST_01109,327.69,2024-08-15,7,South,Success
TXN_0000623,CUST_01102,2912.87,2024-07-06,4,East,Success
TXN_0000624,CUST_00457,3273.49,2024-03-10,5,West,Success
TXN_0000625,CUST_00001,11514.66,2024-11-13,7,West,Success
TXN_0000626,CUST_00051,2506.08,2024-10-16,4,East,Success
TXN_0000627,CUST_00685,4254.75,2024-03-27,8,East,Success
TXN_0000628,CUST_00717,1888.66,2024-12-27,3,West,Success
TXN_0000629,CUST_00449,2801.14,2024-02-25,4,North,Success
TXN_0000630,CUST_00881,8381.7,2024-04-22,7,North,Success
TXN_0000631,CUST_00488,403.75,2024-01-13,3,East,Success
TXN_0000632,CUST_00034,3074.49,2024-01-18,9,South,Success
TXN_0000633,CUST_00095,12191.2,2024-06-30,5,East,Success
TXN_0000634,CUST_01096,2767.3,2024-04-22,5,West,Success
TXN_0000635,CUST_00154,8270.57,2024-08-16,4,East,Success
TXN_0000636,CUST_00250,1334.92,2024-06-19,5,North,Fail
TXN_0000637,CUST_00674,2152.45,2024-10-21,6,East,Success
TXN_0000638,CUST_00438,2268.38,2024-07-07,10,North,Success
TXN_0000639,CUST_00118,374.63,2024-03-19,3,South,Success
TXN_0000640,CUST_00771,867.36,2024-05-25,3,South,Success
TXN_0000641,CUST_00268,918.28,2024-06-30,2,South,Success
TXN_0000642,CUST_01078,4262.68,2024-10-12,7,East,Success
TXN_0000643,CUST_00236,4436.95,2024-09-06,6,North,Success
TXN_0000644,CUST_00389,2861.87,2024-12-19,2,East,Success
TXN_0000645,CUST_00990,4269.63,2024-11-09,6,South,Success
TXN_0000646,CUST_00763,1936.58,2024-07-14,5,East,Success
TXN_0000647,CUST_00401,5776.45,2024-11-18,2,North,Success
TXN_0000648,CUST_00624,2223.93,2024-03-11,3,West,Success
TXN_0000649,CUST_00767,2312.98,2024-09-04,7,North,Success
TXN_0000650,CUST_00919,1785.63,2024-05-25,7,South,Success
TXN_0000651,CUST_00853,3818.3,2024-04-15,4,South,Success
TXN_0000652,CUST_00578,1576.62,2024-09-19,6,South,Success
TXN_0000653,CUST_00075,4822.97,2024-10-22,7,East,Success
TXN_0000654,CUST_00435,892.73,2024-03-10,2,North,Success
TXN_0000655,CUST_00103,916.78,2024-07-11,7,East,Success
TXN_0000656,CUST_00764,3827.4,2024-03-08,6,South,Success
TXN_0000657,CUST_00738,2057.33,2024-10-31,9,North,Fail
TXN_0000658,CUST_00806,1535.92,2024-02-21,8,West,Success
TXN_0000659,CUST_00098,4500.96,2024-12-28,6,South,Success
TXN_0000660,CUST_00798,1358.57,2024-10-11,4,North,Success
TXN_0000661,CUST_00859,1881.53,2024-11-29,2,North,Success
TXN_0000662,CUST_00435,6764.09,2024-01-09,7,South,Success
TXN_0000663,CUST_00447,7565.2,2024-09-07,4,West,Success
TXN_0000664,CUST_00249,7769.17,2024-11-27,2,North,Success
TXN_0000665,CUST_00166,1762.17,2024-10-24,6,North,Success
TXN_0000666,CUST_00984,5910.95,2024-07-02,3,West,Success
TXN_0000667,CUST_01020,1033.64,2024-06-27,7,South,Success
TXN_0000668,CUST_00542,1069.0,2024-07-16,3,North,Success
TXN_0000669,CUST_00759,336.85,2024-05-07,5,South,Success
TXN_0000670,CUST_01130,8419.41,2024-01-20,3,East,Fail
TXN_0000671,CUST_00081,1106.34,2024-11-23,4,East,Success
TXN_0000672,CUST_00133,1995.75,2024-03-05,3,West,Success
TXN_0000673,CUST_00797,1066.08,2024-06-30,4,South,Success
TXN_0000674,CUST_00900,3851.17,2024-08-28,2,North,Success
TXN_0000675,CUST_00138,1635.16,2024-01-24,6,West,Success
TXN_0000676,CUST_00184,777.55,2024-03-23,2,East,Success
TXN_0000677,CUST_00785,3144.25,2024-11-14,6,South,Success
TXN_0000678,CUST_00984,701.36,2024-07-03,5,West,Success
TXN_0000679,CUST_00069,1130.12,2024-11-11,5,West,Success
TXN_0000680,CUST_00546,409.32,2024-04-08,3,South,Success
TXN_0000681,CUST_00053,706.86,2024-03-02,6,North,Success
TXN_0000682,CUST_00205,2547.39,2024-10-12,4,North,Success
TXN_0000683,CUST_00126,458.69,2024-01-22,6,North,Success
TXN_0000684,CUST_00043,675.25,2024-07-30,3,South,Success
TXN_0000685,CUST_00111,2204.17,2024-05-05,9,East,Success
TXN_0000686,CUST_00761,1429.55,2024-02-11,8,West,Success
TXN_0000687,CUST_00848,10868.56,2024-04-07,7,South,Success
TXN_0000688,CUST_00095,9576.98,2024-01-31,10,North,Success
TXN_0000689,CUST_00900,1102.86,2024-06-06,5,North,Success
TXN_0000690,CUST_00360,3448.55,2024-04-21,5,West,Success
TXN_0000691,CUST_00900,4021.56,2024-09-03,6,West,Success
TXN_0000692,CUST_00281,1369.25,2024-05-01,10,West,Success
TXN_0000693,CUST_00667,667.52,2024-09-29,3,West,Success
TXN_0000694,CUST_00093,2186.73,2024-10-20,2,West,Success
TXN_0000695,CUST_00672,1923.16,2024-07-25,4,South,Success
TXN_0000696,CUST_00061,1558.36,2024-04-19,6,North,Success
TXN_0000697,CUST_00634,3145.89,2024-10-04,5,North,Success
TXN_0000698,CUST_01075,1211.26,2024-02-25,4,South,Success
TXN_0000699,CUST_01029,878.66,2024-02-26,5,East,Success
TXN_0000700,CUST_00604,2409.72,2024-10-17,2,North,Success
TXN_0000701,CUST_00682,3007.23,2024-04-23,3,East,Fail
TXN_0000702,CUST_00534,861.51,2024-11-03,3,East,Success
TXN_0000703,CUST_00838,4640.01,2024-12-06,6,East,Success
TXN_0000704,CUST_00645,535.72,2024-07-16,4,East,Success
TXN_0000705,CUST_00233,1390.63,2024-11-16,11,North,Success
TXN_0000706,CUST_00524,1796.5,2024-06-27,5,North,Success
TXN_0000707,CUST_00346,1327.46,2024-08-06,5,South,Success
TXN_0000708,CUST_01070,1405.22,2024-10-03,5,North,Success
TXN_0000709,CUST_00546,9866.1,2024-01-16,5,South,Success
TXN_0000710,CUST_01102,1118.0,2024-03-01,5,East,Success
TXN_0000711,CUST_01097,15568.07,2024-02-23,5,South,Success
TXN_0000712,CUST_00794,3132.86,2024-06-16,7,South,Success
TXN_0000713,CUST_00249,2377.12,2024-01-26,2,North,Success
TXN_0000714,CUST_00047,3232.44,2024-12-01,6,South,Success
TXN_0000715,CUST_01145,16713.0,2024-03-05,3,East,Success
TXN_0000716,CUST_00214,997.37,2024-04-09,7,North,Success
TXN_0000717,CUST_00239,901.14,2024-03-14,7,North,Success
TXN_0000718,CUST_01080,1207.26,2024-07-10,3,North,Success
TXN_0000719,CUST_00350,2265.87,2024-06-19,6,West,Success
TXN_0000720,CUST_00107,555.23,2024-09-29,5,East,Success
TXN_0000721,CUST_00831,2248.17,2024-07-05,3,South,Success
TXN_0000722,CUST_00048,8559.85,2024-01-23,6,West,Success
TXN_0000723,CUST_00337,2492.71,2024-06-29,5,North,Fail
TXN_0000724,CUST_01050,1747.34,2024-11-22,5,West,Success
TXN_0000725,CUST_00804,1346.78,2024-04-17,5,West,Success
TXN_0000726,CUST_00008,4531.5,2024-11-30,5,South,Success
TXN_0000727,CUST_00625,1140.63,2024-06-10,5,East,Success
TXN_0000728,CUST_00719,9673.22,2024-10-28,4,West,Success
TXN_0000729,CUST_00303,10370.16,2024-07-24,4,East,Success
TXN_0000730,CUST_00639,2711.89,2024-03-18,5,East,Success
TXN_0000731,CUST_00056,2188.1,2024-01-16,4,North,Success
TXN_0000732,CUST_00726,5036.81,2024-11-22,5,North,Success
TXN_0000733,CUST_00526,5302.0,2024-04-05,3,South,Success
TXN_0000734,CUST_00474,1158.88,2024-05-26,7,South,Success
TXN_0000735,CUST_00028,1449.18,2024-01-02,4,West,Success
TXN_0000736,CUST_00078,766.72,2024-01-10,4,North,Success
TXN_0000737,CUST_00365,3063.31,2024-05-04,2,East,Fail
TXN_0000738,CUST_00666,3764.24,2024-03-21,3,East,Success
TXN_0000739,CUST_00526,749.99,2024-05-19,5,West,Success
TXN_0000740,CUST_00699,1534.32,2024-11-21,4,North,Success
TXN_0000741,CUST_00883,751.59,2024-05-29,7,South,Success
TXN_0000742,CUST_01031,1075.95,2024-10-14,5,West,Success
TXN_0000743,CUST_01027,3431.71,2024-12-26,4,East,Success
TXN_0000744,CUST_00919,1228.09,2024-12-05,2,North,Success
TXN_0000745,CUST_00750,1736.0,2024-05-08,6,South,Fail
TXN_0000746,CUST_00363,600.73,2024-08-26,5,South,Success
TXN_0000747,CUST_00806,2564.69,2024-02-27,4,East,Success
TXN_0000748,CUST_00739,2131.5,2024-07-16,4,East,Success
TXN_0000749,CUST_01039,1232.54,2024-07-29,4,East,Success
TXN_0000750,CUST_00485,1898.44,2024-02-14,5,East,Fail
TXN_0000751,CUST_00028,2550.99,2024-04-06,6,South,Success
TXN_0000752,CUST_00714,1150.68,2024-10-05,7,North,Success
TXN_0000753,CUST_01063,677.89,2024-01-23,7,South,Success
TXN_0000754,CUST_00086,9362.42,2024-11-30,4,East,Success
TXN_0000755,CUST_00126,1330.6,2024-02-13,3,North,Success
TXN_0000756,CUST_00812,2043.85,2024-01-27,2,South,Success
TXN_0000757,CUST_00537,4957.57,2024-10-08,7,North,Success
TXN_0000758,CUST_00145,37169.51,2024-04-06,6,South,Success
TXN_0000759,CUST_00025,816.0,2024-02-05,4,North,Success
TXN_0000760,CUST_00067,3164.85,2024-04-18,7,South,Success
TXN_0000761,CUST_00233,1253.83,2024-02-24,5,South,Success
TXN_0000762,CUST_00109,1435.07,2024-07-10,4,West,Success
TXN_0000763,CUST_01170,1241.2,2024-08-06,7,East,Success
TXN_0000764,CUST_00111,897.38,2024-07-03,2,West,Success
TXN_0000765,CUST_00228,2136.59,2024-03-09,4,South,Success
TXN_0000766,CUST_00111,678.85,2024-11-12,4,East,Fail
TXN_0000767,CUST_00034,4710.01,2024-05-09,6,South,Success
TXN_0000768,CUST_00623,2307.69,2024-02-24,3,West,Success
TXN_0000769,CUST_00748,3096.25,2024-04-06,7,North,Success
TXN_0000770,CUST_00595,1520.89,2024-12-01,8,North,Success
TXN_0000771,CUST_00425,1646.22,2024-03-27,5,East,Success
TXN_0000772,CUST_00613,2779.57,2024-10-20,4,West,Success
TXN_0000773,CUST_00692,870.23,2024-04-28,5,West,Success
TXN_0000774,CUST_00315,1658.4,2024-07-26,3,South,Fail
TXN_0000775,CUST_00877,1110.22,2024-11-29,7,East,Success
TXN_0000776,CUST_00662,1083.06,2024-06-02,2,North,Success
TXN_0000777,CUST_00277,408.35,2024-02-04,4,West,Success
TXN_0000778,CUST_00624,6447.59,2024-03-19,4,South,Success
TXN_0000779,CUST_00516,1275.09,2024-03-07,5,East,Success
TXN_0000780,CUST_00843,5601.0,2024-12-08,6,West,Fail
TXN_0000781,CUST_00350,5192.83,2024-02-03,3,West,Success
TXN_0000782,CUST_00823,789.34,2024-04-06,10,North,Success
TXN_0000783,CUST_01161,924.52,2024-06-17,7,West,Success
TXN_0000784,CUST_00759,17126.84,2024-06-17,9,North,Success
TXN_0000785,CUST_00899,8961.93,2024-05-30,3,West,Success
TXN_0000786,CUST_00243,2153.36,2024-03-11,12,South,Success
TXN_0000787,CUST_00543,2713.24,2024-01-03,10,South,Success
